Date,open,high,low,close,Adj Close,Volume
2014-11-10,8337.8,8383.05,8304.45,8344.25,8344.25,130700
2014-11-11,8354.1,8378.7,8321.85,8362.65,8362.65,122000
2014-11-12,8378.9,8415.05,8370.5,8383.3,8383.3,125200
2014-11-13,8405.25,8408,8320.35,8357.85,8357.85,127400
2014-11-14,8360.7,8400.65,8346.8,8389.9,8389.9,146800
2014-11-17,8378.4,8438.1,8349.1,8430.75,8430.75,113900
2014-11-18,8441.25,8454.5,8407.25,8425.9,8425.9,134700
2014-11-19,8440.65,8455.65,8360.5,8382.3,8382.3,125400
2014-11-20,8406.5,8410.85,8353.15,8401.9,8401.9,122800
2014-11-21,8408.2,8489.8,8398.6,8477.35,8477.35,137000
2014-11-24,8490.95,8534.65,8490.8,8530.15,8530.15,140700
2014-11-25,8530.8,8535.35,8429.45,8463.1,8463.1,271900
2014-11-26,8450.3,8500.3,8438.65,8475.75,8475.75,151900
2014-11-27,8477.8,8506.75,8456.35,8494.2,8494.2,194300
2014-11-28,8516.8,8617,8516.25,8588.25,8588.25,197200
2014-12-01,8605.1,8623,8545.15,8555.9,8555.9,152000
2014-12-02,8535.45,8560.2,8504.65,8524.7,8524.7,137400
2014-12-03,8528.7,8546.95,8508.35,8537.65,8537.65,153200
2014-12-04,8582.4,8626.95,8526.4,8564.4,8564.4,143500
2014-12-05,8584.25,8588.35,8523.9,8538.3,8538.3,143300
2014-12-08,8538.65,8546.35,8432.25,8438.25,8438.25,163800
2014-12-09,8439.3,8444.5,8330.5,8340.7,8340.7,146300
2014-12-10,8318.05,8376.8,8317,8355.65,8355.65,136700
2014-12-11,8338.85,8348.3,8272.4,8292.9,8292.9,133900
2014-12-12,8302,8321.9,8216.3,8224.1,8224.1,138100
2014-12-15,8160.75,8242.4,8152.5,8219.6,8219.6,137100
2014-12-16,8172.6,8189.35,8052.6,8067.6,8067.6,197300
2014-12-17,8041.2,8082,7961.35,8029.8,8029.8,216200
2014-12-18,8138.9,8174.3,8084.9,8159.3,8159.3,162100
2014-12-19,8230.45,8263.45,8208.6,8225.2,8225.2,174800
